frame,time,hand_x,hand_y,hand_z,foot_x,foot_y,foot_z
344,11.51439968774395,74.9148,35.5287,46.7549,66.8557,17.7822,1.5960
345,11.547871779859484,75.3611,35.5287,47.2145,67.0324,17.7750,1.2868
346,11.581343871975019,76.0339,35.5287,47.0880,66.0624,17.8148,1.6717
347,11.614815964090555,76.5653,35.5287,47.1843,66.0125,17.8169,1.4271
348,11.64828805620609,77.2795,35.5287,46.4640,66.3131,18.2689,0.7064
349,11.681760148321624,77.6121,35.5287,46.5655,74.5340,38.1780,1.3439
350,11.715232240437158,77.9957,35.5287,46.3522,73.5187,41.9428,0.9901
351,11.748704332552693,78.2595,35.5287,45.7668,73.4943,41.9436,1.1153
352,11.782176424668227,78.3271,35.5287,45.4866,75.5326,74.5477,1.1595
353,11.815648516783762,78.3104,35.5287,45.0699,75.5613,74.5470,1.1635
354,11.849120608899298,75.2160,35.5287,46.1188,75.7171,75.4551,1.0630
355,11.882592701014833,75.4548,35.5287,45.7200,75.6942,77.3049,0.8679
356,11.916064793130367,75.4766,35.5287,45.9861,75.6236,77.3067,0.8982
357,11.949536885245902,75.4867,35.5287,46.0233,75.6829,78.2426,0.8411
358,11.983008977361436,75.4688,35.5287,46.1044,75.6691,78.2430,0.8925
359,12.01648106947697,75.4397,35.5287,45.7526,75.6574,78.2432,0.9606
360,12.049953161592505,75.4103,35.5287,46.2865,75.8490,79.1847,0.8215
361,12.083425253708041,75.0853,35.5287,47.0798,76.0031,80.1360,0.7896
362,12.116897345823576,75.1500,35.5287,46.7865,75.9695,80.1368,0.8915
363,12.15036943793911,75.4648,35.5287,46.6832,76.0622,81.0986,0.8554
364,12.183841530054645,75.8563,35.5287,46.6912,76.3908,82.0640,0.7700
365,12.21731362217018,76.1318,35.5287,46.6728,76.6232,83.0410,0.7248
366,12.250785714285714,76.5421,35.5287,46.7904,76.6446,84.0322,0.6599
367,12.284257806401248,77.8674,35.5287,47.0096,76.7326,84.0302,0.7498
368,12.317729898516784,77.0351,35.5287,46.8927,76.9763,85.0259,0.7572
369,12.351201990632319,77.2340,35.5287,47.2819,75.9447,80.1374,1.6694
370,12.384674082747853,77.4473,35.5287,47.5051,76.3488,81.0919,1.6126
371,12.418146174863388,85.8798,35.5287,47.4479,78.3919,89.0981,0.7903
372,12.451618266978922,86.8212,35.5287,48.3252,78.8085,90.1404,0.7705
373,12.485090359094457,87.8456,35.5287,48.1596,79.2023,91.1938,0.6754
374,12.518562451209993,88.7691,35.5287,48.1810,80.2538,91.1721,0.7185
375,12.552034543325528,90.2347,35.5287,47.6258,80.6486,91.1639,0.7058
376,12.585506635441062,91.1186,35.5287,46.7156,81.3011,91.1505,0.6443
377,12.618978727556597,93.3146,35.5287,43.0953,81.8108,90.0776,0.6776
378,12.652450819672131,93.3040,35.5287,44.1009,82.6251,50.3440,1.0109
379,12.685922911787666,93.4495,35.5287,44.8386,82.4408,49.6477,1.1363
380,12.7193950039032,93.3220,35.5287,44.8697,82.3885,49.6493,1.1730
381,12.752867096018736,94.4153,35.5287,44.5230,82.3932,49.6492,1.1402
382,12.78633918813427,94.9889,35.5288,43.9345,82.4467,49.6475,1.1091
383,12.819811280249805,94.9638,35.5287,44.0017,82.3092,49.6519,1.0785
384,12.85328337236534,93.9714,35.5287,45.2263,82.1988,48.9588,1.2815
385,12.886755464480874,94.8869,35.5287,44.2512,82.3210,49.6515,1.2034
386,12.920227556596409,94.7334,35.5287,44.6310,82.3461,49.6507,1.2439
387,12.953699648711943,92.5254,35.5287,45.7234,82.3906,49.6493,1.2138
388,12.98717174082748,93.3835,35.5287,45.1559,82.4963,50.3481,1.1115
389,13.020643832943014,93.0645,35.5287,45.6224,82.5462,50.3465,1.1117
390,13.054115925058548,94.3011,35.5287,44.3115,85.3860,30.7905,0.8392
391,13.087588017174083,91.6037,35.5287,45.5377,85.3367,30.7924,0.9262
392,13.121060109289617,93.7960,35.5287,44.8742,86.5525,29.0877,0.5629
393,13.154532201405152,93.7091,35.5287,44.6969,85.6076,31.3431,0.7341
394,13.188004293520686,93.4614,35.5287,44.7182,74.7957,25.2861,0.6802
395,13.221476385636223,93.3225,35.5287,44.2610,78.1954,77.2437,0.7267
396,13.254948477751757,93.2188,35.5287,43.6458,78.3519,78.1780,0.6039
397,13.288420569867291,93.1456,35.5287,43.5200,78.2366,78.1808,0.7918
398,13.321892661982826,74.7628,35.5287,47.0325,78.1392,78.1831,0.8514
399,13.35536475409836,74.7420,35.5287,46.9373,78.3110,78.1790,0.6453
400,13.388836846213895,74.8649,35.5287,46.9574,78.1133,78.1837,0.9049
401,13.42230893832943,75.1133,35.5287,46.9762,78.4334,79.1228,0.7398
402,13.455781030444966,75.3362,35.5287,46.9826,78.4851,79.1216,0.6874
403,13.4892531225605,75.5041,35.5287,46.9471,78.4638,79.1221,0.7332
404,13.522725214676035,75.6085,35.5287,46.8242,78.4328,79.1228,0.7733
405,13.556197306791569,75.5657,35.5287,46.5973,77.6026,79.1427,0.9774
406,13.589669398907104,91.9189,35.5287,46.3822,78.4146,79.1233,0.8013
407,13.623141491022638,75.6840,35.5287,46.4220,78.5116,79.1209,0.7397
408,13.656613583138173,92.2817,35.5287,45.0848,78.3070,78.1791,0.8956
409,13.690085675253709,93.4313,35.5287,47.9986,78.4537,79.1223,0.8027
410,13.723557767369243,94.3859,35.5287,47.3060,78.4748,79.1218,0.8297
411,13.757029859484778,92.2476,35.5287,47.6764,78.6779,80.0727,0.7100
412,13.790501951600312,92.4783,35.5287,47.7162,76.1655,58.6463,0.8731
413,13.823974043715847,92.3224,35.5287,47.2821,76.1810,58.6459,0.8808
414,13.857446135831381,90.8438,35.5287,47.5624,76.4170,58.6389,0.8972
415,13.890918227946916,77.3345,35.5287,45.2732,76.4995,58.6364,0.9747
416,13.924390320062452,91.3238,35.5287,46.0975,78.3081,58.5828,1.0557
417,13.957862412177986,91.6572,35.5287,45.2843,78.6636,59.3459,0.8116
418,13.99133450429352,77.9282,35.5287,44.8298,78.9394,60.1179,0.6921
419,14.024806596409055,78.0530,35.5287,44.8076,73.1250,33.5070,0.9652
420,14.05827868852459,78.1835,35.5287,44.5886,72.8769,31.8153,1.0271
421,14.091750780640124,78.2204,35.5287,44.5938,73.1636,33.5056,0.7365
422,14.125222872755659,78.3036,35.5287,44.6449,72.9696,32.3748,0.8634
423,14.158694964871195,78.2850,35.5287,44.7059,72.9800,32.3744,0.8405
424,14.19216705698673,78.4022,35.5287,44.8132,72.7810,31.2600,0.9820
425,14.225639149102264,78.4862,35.5287,44.8460,72.7318,30.7069,0.9541
426,14.259111241217798,78.4830,35.5287,44.8968,72.7125,30.7077,0.9152
427,14.292583333333333,78.5781,35.5287,44.9063,72.6835,30.1578,1.4164
428,14.326055425448867,78.6603,35.5287,44.9056,72.6007,29.6138,1.6109
429,14.359527517564404,78.6817,35.5287,44.9617,72.6942,31.2633,1.2766
430,14.392999609679938,78.7230,35.5287,45.1229,72.5038,30.7155,1.2863
431,14.426471701795473,78.8212,35.5287,45.1276,72.1790,30.1767,1.3067
432,14.459943793911007,96.1203,35.5287,48.0110,72.0524,29.6344,1.4525
433,14.493415886026542,79.0280,35.5287,45.6241,72.0932,29.0897,1.3712
434,14.526887978142076,79.2202,35.5287,45.7107,72.1461,29.0877,1.4339
435,14.56036007025761,79.4979,35.5287,45.7480,71.5806,29.1091,1.3873
436,14.593832162373147,79.8578,35.5287,45.7595,71.7300,28.5641,1.6339
437,14.627304254488681,80.0797,35.5287,45.7790,71.3887,28.5771,0.8241
438,14.660776346604216,80.1910,35.5287,45.7526,71.4446,28.5749,1.4952
439,14.69424843871975,,,,71.3741,28.5776,1.4530
440,14.727720530835285,82.6197,35.5287,47.6235,71.3296,28.5793,0.8617
441,14.76119262295082,85.3151,35.5287,47.5704,71.3589,28.5782,1.3626
442,14.794664715066354,84.6685,35.5287,47.9890,71.3195,28.5797,0.8068
443,14.82813680718189,84.1248,35.5287,46.8768,71.2596,28.5820,0.8838
444,14.861608899297424,83.6473,35.5287,46.7951,71.3000,28.5804,1.2546
445,14.895080991412959,83.3685,35.5287,46.7073,71.2598,28.5820,1.2140
446,14.928553083528493,83.1684,35.5287,47.6669,71.1667,28.5855,0.7940
447,14.962025175644028,82.8499,35.5287,47.6893,71.0389,28.0549,0.8659
448,14.995497267759562,82.3724,35.5287,47.4204,71.1879,28.5847,0.7744
449,15.028969359875097,81.9687,35.5287,47.2784,71.1910,28.5846,0.7488
450,15.062441451990633,81.6869,35.5287,46.9967,71.3116,29.1193,0.6076
451,15.095913544106168,81.5707,35.5287,47.3985,71.2339,28.5829,0.6652
452,15.129385636221702,81.1670,35.5287,46.8394,71.1486,28.0507,0.7660
453,15.162857728337237,80.8523,35.5287,46.7260,82.6332,62.3927,0.6412
454,15.196329820452771,81.0190,35.5287,46.8633,82.5979,62.3937,0.6214
455,15.229801912568306,80.7533,35.5287,46.6603,82.8617,63.1941,0.5853
456,15.26327400468384,80.8338,35.5287,46.8770,82.8561,63.1942,1.6506
457,15.296746096799376,80.6076,35.5287,47.1127,82.6740,63.1994,0.6898
458,15.33021818891491,80.7197,35.5287,46.8837,81.4733,81.9463,1.0199
459,15.363690281030445,80.3236,35.5287,47.0196,81.4121,82.9313,2.3681
460,15.39716237314598,80.0014,35.5287,47.0370,84.3743,97.6915,1.8026
461,15.430634465261514,79.6665,35.5287,46.4843,84.3956,97.6910,1.7913
462,15.464106557377049,79.5470,35.5287,46.5046,84.5647,98.8278,1.6380
463,15.497578649492583,79.4142,35.5287,46.4366,84.6687,99.9775,1.5162
464,15.53105074160812,79.4797,35.5287,46.0740,85.2914,103.4934,1.2967
465,15.564522833723654,79.5859,35.5287,45.4788,85.7978,107.1239,0.9528
466,15.597994925839188,78.9129,35.5287,45.8986,78.3205,83.9943,1.2657
467,15.631467017954723,79.3202,35.5287,45.8659,78.6562,85.9996,1.1010
468,15.664939110070257,79.0261,35.5287,46.0941,78.5037,86.0030,1.0818
469,15.698411202185792,78.8874,35.5287,45.9701,77.9848,87.0353,1.1083
470,15.731883294301326,78.7804,35.5287,46.0341,78.7659,91.2028,0.6425
471,15.765355386416863,78.1434,35.5287,46.3778,80.6161,104.7725,0.6993
472,15.798827478532397,77.8693,35.5287,46.7235,79.3070,100.0749,0.9540
473,15.832299570647931,77.5484,35.5287,46.8606,80.3222,86.9844,1.3954
474,15.865771662763466,77.5445,35.5287,46.4547,81.0296,85.9473,1.5767
475,15.899243754879,77.4889,35.5287,47.0140,86.1446,107.1183,1.0640
476,15.932715846994535,77.2455,35.5287,47.2240,85.4047,107.1303,1.0493
477,15.966187939110071,77.0898,35.5287,48.0365,85.7612,107.1245,1.1430
478,15.999660031225606,76.6600,35.5287,48.4205,86.7823,110.8652,0.7886
479,16.03313212334114,75.8727,35.5287,48.3059,77.4199,34.5056,0.6297
480,16.066604215456675,75.0689,35.5287,49.5424,82.2078,31.4692,0.8659
481,16.10007630757221,74.1946,35.5287,50.3307,80.3424,33.8190,2.2291
482,16.133548399687744,73.4673,35.5287,50.4164,79.0018,34.4482,1.0499
483,16.167020491803278,73.1836,35.5287,50.3929,78.9477,35.6234,1.0749
484,16.200492583918813,72.6960,35.5287,50.2666,78.9585,34.4498,1.1200
485,16.233964676034347,72.0849,35.5287,50.1250,81.7809,53.2360,0.8838
486,16.26743676814988,71.6017,35.5287,50.0771,81.6903,53.2388,1.0007
487,16.300908860265416,71.1203,35.5287,50.0094,79.5701,35.0122,0.8005
488,16.334380952380954,70.2729,35.5287,49.7546,77.4726,34.5037,0.9520
489,16.36785304449649,69.8910,35.5287,49.6711,70.5368,78.3673,0.8378
490,16.401325136612023,69.4759,35.5287,49.4350,72.0634,121.6807,0.7902
491,16.434797228727557,69.7145,35.5287,49.6107,71.8393,121.6835,0.6999
492,16.468269320843092,69.4240,35.5287,49.4465,71.6399,121.6859,0.7278
493,16.501741412958626,71.6055,35.5287,20.1202,71.5637,121.6869,0.7266
494,16.53521350507416,69.7476,35.5287,48.5718,71.7202,123.0759,0.6801
495,16.568685597189695,69.8046,35.5287,48.5814,71.6197,123.0771,0.7107
496,16.60215768930523,69.7311,35.5287,48.8084,71.5696,123.0777,0.7454
497,16.635629781420764,69.4101,35.5287,48.9422,71.6641,124.4833,0.6450
498,16.6691018735363,68.7530,35.5287,49.1326,71.5564,124.4845,0.7293
499,16.702573965651833,61.7912,35.5287,21.0141,71.6240,125.9064,0.6609
500,16.736046057767368,72.3409,35.5287,48.6018,71.5846,125.9069,0.7727
501,16.769518149882906,62.7931,35.5287,49.7080,71.7322,127.3443,0.6495
502,16.80299024199844,62.5580,35.5287,49.6111,71.5494,127.3462,0.6802
503,16.836462334113975,72.4841,35.5287,47.5371,71.6080,127.3456,0.7526
504,16.86993442622951,72.4871,35.5287,47.4793,71.6134,127.3455,0.7287
505,16.903406518345044,72.4083,35.5287,47.5980,73.7085,118.9233,0.8318
506,16.936878610460578,72.6340,35.5287,46.8498,73.4525,117.5807,0.9181
507,16.970350702576113,72.7633,35.5287,46.7783,73.5786,117.5790,0.9206
508,17.003822794691647,72.9604,35.5287,46.6793,73.4238,117.5811,0.6882
509,17.03729488680718,73.2389,35.5287,46.5291,73.5694,117.5792,0.9882
510,17.070766978922716,73.5228,35.5287,46.3597,63.5369,78.5368,1.7185
511,17.10423907103825,73.8293,35.5287,46.1684,63.6556,79.4769,1.6820
512,17.137711163153785,74.1944,35.5287,45.9436,63.5561,78.5364,1.7107
513,17.17118325526932,74.5106,35.5287,45.6139,63.4565,78.5388,1.6538
514,17.204655347384854,61.8706,35.5287,20.2665,63.2673,77.6092,1.8805
515,17.238127439500392,62.1717,35.5287,19.8687,63.5139,79.4803,1.9019
516,17.271599531615927,75.8321,35.5287,44.8119,64.4570,86.3129,1.2631
517,17.30507162373146,62.8721,35.5287,20.1498,64.7859,87.3227,1.5351
518,17.338543715846995,76.5723,35.5287,45.2597,65.9079,77.5445,1.1086
519,17.37201580796253,77.0036,35.5287,45.2565,61.2378,38.6476,1.1747
520,17.405487900078064,77.3761,35.5287,45.2535,61.2564,38.6469,1.2571
521,17.4389599921936,77.7037,35.5287,45.3905,69.1613,81.2603,0.9297
522,17.472432084309133,65.5802,35.5287,21.4052,71.3526,97.9362,1.2993
523,17.505904176424668,65.9435,35.5287,21.2858,70.6752,83.1771,1.2941
524,17.539376268540202,66.4127,35.5287,21.2876,71.3019,83.1628,1.3811
525,17.572848360655737,78.9834,35.5287,45.5930,72.7057,84.1212,0.5807
526,17.60632045277127,79.2872,35.5287,45.5792,72.9356,84.1160,0.6616
527,17.639792544886806,79.5164,35.5287,45.2819,73.4867,84.1036,0.5587
528,17.67326463700234,79.8376,35.5287,45.3492,74.0058,88.1515,0.7176
529,17.70673672911788,80.0104,35.5287,45.4182,74.4101,85.0832,0.8479
530,17.740208821233413,80.0464,35.5287,45.8249,74.7722,85.0751,0.8459
531,17.773680913348947,80.3593,35.5287,45.0111,74.8603,85.0732,0.9036
532,17.80715300546448,80.4347,35.5287,45.1127,75.1395,87.0973,0.8272
533,17.840625097580016,80.5149,35.5287,44.7168,75.0827,87.0985,0.7993
534,17.87409718969555,80.5896,35.5287,44.5283,74.8709,88.1329,0.7496
535,17.907569281811085,80.6085,35.5287,44.5427,85.6827,136.2226,0.8124
536,17.94104137392662,80.6101,35.5287,44.5709,94.2907,106.9864,1.2760
537,17.974513466042154,80.6148,35.5287,44.5047,93.9385,106.9921,1.4446
538,18.00798555815769,80.5384,35.5287,44.6379,94.0277,108.2323,1.4429
539,18.041457650273223,80.4417,35.5287,44.6203,94.7960,108.2201,1.4952
540,18.074929742388758,69.6011,35.5287,49.8549,86.2449,71.5822,0.7986
541,18.108401834504292,80.2545,35.5287,44.8015,94.2964,108.2280,1.1864
542,18.141873926619827,68.4131,35.5287,49.8536,94.1933,108.2296,1.2315
543,18.175346018735365,67.8286,35.5287,49.8333,86.1164,71.5855,0.7794
544,18.2088181108509,79.7398,35.5287,44.7638,85.5660,71.5998,0.7465
545,18.242290202966434,79.4695,35.5287,44.8934,85.6450,71.5978,0.7471
546,18.275762295081968,79.0505,35.5287,45.3247,70.5829,33.6001,3.5346
547,18.309234387197503,78.6523,35.5287,45.3519,73.6648,35.2256,2.9224
548,18.342706479313037,78.2393,35.5287,45.0898,73.7243,35.8114,2.8354
549,18.37617857142857,77.8647,35.5287,45.0715,74.5876,51.3064,0.8809
550,18.409650663544106,77.1538,35.5287,46.1370,73.6527,45.8408,1.7992
551,18.44312275565964,76.2995,35.5287,46.3588,73.6825,45.8398,1.7815
552,18.476594847775175,75.6087,35.5287,46.3452,68.6964,44.6863,0.9259
553,18.51006693989071,74.7430,35.5287,46.5274,74.5589,51.3073,1.1090
554,18.543539032006244,73.7183,35.5287,46.7499,73.7347,46.5063,1.7588
555,18.57701112412178,72.8373,35.5287,46.8208,73.4503,44.5267,2.0944
556,18.610483216237316,72.0107,35.5287,46.5629,73.5374,44.5238,2.0513
557,18.64395530835285,71.1433,35.5287,46.4260,74.7177,52.0143,0.9773
558,18.677427400468385,70.3523,35.5287,46.2786,76.9159,64.9965,0.7739
559,18.71089949258392,69.6899,35.5287,46.4232,76.5762,65.0060,0.5800
560,18.744371584699454,68.9875,35.5287,46.8558,76.3650,64.1915,0.7971
561,18.77784367681499,68.4924,35.5287,47.0494,68.8461,47.3402,1.0680
562,18.811315768930523,68.1196,35.5287,46.7064,62.2116,48.2346,0.5611
563,18.844787861046058,60.7531,35.5287,24.3505,62.3361,48.2305,0.6228
564,18.878259953161592,59.4644,35.5287,24.1394,62.2755,48.2325,0.5514
565,18.911732045277127,58.5088,35.5287,24.1545,57.4617,46.3784,1.3651
566,18.94520413739266,57.2149,35.5287,23.6334,57.2574,47.0503,1.4667
567,18.978676229508196,56.0995,35.5287,22.9022,57.1972,46.3872,1.6274
568,19.01214832162373,55.4112,35.5287,23.0862,57.0175,47.7286,1.4730
569,19.045620413739265,54.6081,35.5287,23.8825,57.1303,47.7249,1.5363
570,19.079092505854803,53.6133,35.5287,23.3922,57.3182,47.0483,1.0012
571,19.112564597970337,53.2167,35.5287,23.0415,57.1186,44.4251,1.5000
572,19.14603669008587,52.8298,35.5287,23.2274,56.9975,47.0589,0.9705
573,19.179508782201406,52.6372,35.5287,23.6678,57.5095,47.0420,1.0039
574,19.21298087431694,52.4167,35.5287,23.6286,57.5343,47.7116,0.9199
575,19.246452966432475,52.0127,35.5287,23.0579,57.4533,47.0439,1.0526
576,19.27992505854801,51.5184,35.5287,22.4531,57.5231,47.0416,1.0374
577,19.313397150663544,51.1220,35.5287,22.2007,57.2268,47.7217,1.6079
578,19.34686924277908,58.0450,35.5287,46.5176,57.7995,47.7029,0.8911
579,19.380341334894613,50.4042,35.5287,23.1057,57.2249,47.0514,1.7120
580,19.413813427010147,50.5464,35.5287,22.7537,57.0595,47.0569,1.6482
581,19.447285519125682,43.7743,35.5287,51.0620,57.7045,47.7060,0.9242
582,19.480757611241216,43.1255,35.5287,51.0994,57.4656,47.7138,0.9689
583,19.51422970335675,42.4382,35.5287,51.0642,57.5873,56.1838,0.9338
584,19.54770179547229,52.5682,35.5287,48.1085,57.6520,56.9258,0.8916
585,19.581173887587823,51.6068,35.5287,47.5589,57.6402,56.9262,0.7886
586,19.614645979703358,51.4304,35.5287,47.9833,56.9117,56.2044,1.0418
587,19.648118071818892,50.9415,35.5287,48.0613,57.2247,48.3974,1.6324
588,19.681590163934427,50.4553,35.5287,47.9243,57.2249,47.7217,1.7325
589,19.71506225604996,48.5916,35.5287,22.7503,55.5057,60.0273,0.7792
590,19.748534348165496,48.3307,35.5287,22.5463,55.4487,60.0290,0.9319
591,19.78200644028103,47.9115,35.5287,22.8840,55.7709,60.0195,0.9699
592,19.815478532396565,47.5681,35.5287,22.8149,55.6481,59.2544,1.2472
593,19.8489506245121,47.1404,35.5287,22.9062,55.6087,59.2556,1.3748
594,19.882422716627634,46.6775,35.5287,23.0710,55.6434,59.2546,1.1755
595,19.915894808743168,46.0197,35.5287,23.5615,55.7726,60.0194,0.9246
596,19.949366900858703,45.3085,35.5287,23.4277,55.7612,60.0198,0.9790
597,19.98283899297424,44.2676,35.5287,24.6267,55.7865,60.0190,1.0732
598,20.016311085089775,30.2092,35.5287,50.0059,55.8630,60.0168,1.1278
599,20.04978317720531,30.2150,35.5287,21.8283,55.8626,60.0168,1.2293
600,20.083255269320844,29.9665,35.5287,21.9002,55.7968,60.0187,1.3605
601,20.11672736143638,29.7625,35.5287,22.1714,55.8256,60.0179,1.2728
602,20.150199453551913,29.5888,35.5287,22.4428,55.7612,60.7949,1.1348
603,20.183671545667448,29.5363,35.5287,22.2997,53.2561,61.6492,0.9309
604,20.217143637782982,29.3650,35.5287,22.3798,53.5359,62.4290,0.8484
605,20.250615729898517,29.2940,35.5287,22.1834,53.5840,62.4276,0.8116
606,20.28408782201405,29.1769,35.5287,22.6140,53.3922,60.8641,1.1347
607,20.317559914129586,28.9746,35.5287,22.7744,53.7820,61.6340,1.0311
608,20.35103200624512,28.8887,35.5287,22.8726,53.7262,61.6356,1.0459
609,20.384504098360654,28.7747,35.5287,22.7733,53.5429,61.6409,0.9301
610,20.41797619047619,23.0362,35.5287,49.9376,53.2087,60.8695,1.1551
611,20.451448282591727,22.6715,35.5287,49.8670,53.2419,61.6496,1.0457
612,20.48492037470726,33.2119,35.5287,51.1236,55.6807,60.0221,1.5727
613,20.518392466822796,32.4438,35.5287,49.6569,55.8098,60.0183,1.4300
614,20.55186455893833,27.7581,35.5287,23.1316,55.9966,62.3582,0.6475
615,20.585336651053865,27.4662,35.5287,23.0462,56.5366,68.0551,0.7618
616,20.6188087431694,27.1490,35.5287,23.4852,55.7792,62.3644,1.1974
617,20.652280835284934,27.0428,35.5287,23.2899,55.7985,61.5755,1.2051
618,20.68575292740047,26.4887,35.5287,23.1438,55.8805,61.5731,1.1133
619,20.719225019516003,25.8286,35.5287,23.3502,55.8825,61.5731,1.1039
620,20.752697111631537,28.8725,35.5287,47.7119,55.8848,61.5730,1.1167
621,20.786169203747072,24.7432,35.5287,23.3554,55.7284,61.5776,1.0482
622,20.819641295862606,23.6389,35.5287,23.4154,53.5679,63.2226,1.0060
623,20.85311338797814,22.9106,35.5287,23.6431,53.6150,63.2212,0.8930
624,20.886585480093675,22.4024,35.5287,23.8610,53.7056,64.0200,0.7807
625,20.920057572209213,21.9103,35.5287,23.9713,53.7100,64.0199,0.7660
626,20.953529664324748,21.1455,35.5287,23.7249,47.1665,1.5670,1.5157
627,20.987001756440282,20.2779,35.5287,23.7949,45.3444,-7.5962,1.8831
628,21.020473848555817,19.5277,35.5287,23.8640,45.2973,-8.5042,2.1437
629,21.05394594067135,18.8803,35.5287,23.6133,43.4866,-9.0148,3.5042
630,21.087418032786886,17.4894,35.5287,23.8880,43.4451,-8.7142,3.7491
631,21.12089012490242,16.7481,35.5287,23.7627,42.5778,-14.8973,3.8603
632,21.154362217017955,16.2285,35.5287,23.8269,42.5726,-15.1640,3.9464
633,21.18783430913349,15.7294,35.5287,23.5536,38.4942,0.5565,1.5825
634,21.221306401249024,15.2944,35.5287,23.5430,38.4859,0.5569,1.5311
635,21.254778493364558,15.5918,35.5287,51.4205,38.4859,0.5569,1.5311
636,21.288250585480093,14.8982,35.5287,23.5460,16.3781,-7.6921,1.6652
637,21.321722677595627,14.7773,35.5287,23.2354,16.2727,-6.7935,1.4806
638,21.35519476971116,14.7090,35.5287,23.4798,16.2460,-6.7922,1.3931
639,21.3886668618267,14.5575,35.5287,23.3705,16.1962,-6.4889,1.2324
640,21.422138953942234,14.4786,35.5287,23.3707,15.3677,-12.7221,1.3601
641,21.45561104605777,14.3462,35.5287,23.4125,15.4600,-13.5293,1.5909
642,21.489083138173303,14.3208,35.5287,23.4350,15.4737,-13.5300,1.6767
643,21.522555230288837,14.3090,35.5287,23.5138,15.6112,-14.5889,1.9711
644,21.556027322404372,14.0737,35.5287,23.0947,16.2253,-7.3884,1.2205
645,21.589499414519906,14.0022,35.5287,23.0477,-4.9409,64.8931,0.8194
646,21.62297150663544,14.0476,35.5287,23.2420,-4.8104,63.3327,0.8873
647,21.656443598750975,14.2928,35.5287,23.4323,-4.3998,60.2846,1.1834
648,21.68991569086651,14.2695,35.5287,23.4938,-4.4414,60.2859,1.0606
649,21.723387782982044,14.2100,35.5287,23.1133,-4.8205,61.0467,0.6652
650,21.75685987509758,14.2311,35.5287,23.1734,-4.8469,61.0474,0.7239
651,21.790331967213113,14.2342,35.5287,23.1692,-4.8438,61.0473,0.6833
652,21.82380405932865,21.8395,35.5287,51.7567,-4.4599,60.2864,1.0836
653,21.857276151444186,14.3561,35.5287,22.9596,-4.0341,60.2737,1.4943
654,21.89074824355972,14.3754,35.5287,22.9790,-3.1587,60.2476,2.7881
655,21.924220335675255,14.6092,35.5287,23.0610,-3.1829,60.2483,2.7515
656,21.95769242779079,14.6371,35.5287,23.0732,-3.3889,61.0042,2.5372
657,21.991164519906324,14.6788,35.5287,23.0273,-3.3978,61.0045,2.4967
658,22.024636612021858,14.6918,35.5287,22.9480,-3.7150,61.0139,2.5976
659,22.058108704137393,14.5882,35.5287,22.9911,-3.2677,60.2509,2.7630
660,22.091580796252927,14.6586,35.5287,23.4765,-6.0116,76.6064,1.0680
661,22.12505288836846,15.2674,35.5287,51.1853,-6.0116,76.6064,1.0680
662,22.158524980483996,15.6393,35.5287,51.3519,-6.0301,76.6068,1.1012
663,22.19199707259953,14.8268,35.5287,23.2559,-6.1697,77.5018,1.0292
664,22.225469164715065,16.4202,35.5287,51.7008,-6.0739,70.5872,1.5765
665,22.2589412568306,16.9329,35.5287,51.8255,-5.6871,70.5767,1.5667
666,22.292413348946138,17.5980,35.5287,52.0730,-6.1272,71.4259,1.3034
667,22.325885441061672,18.1857,35.5287,52.0901,-6.5261,78.4101,0.9759
668,22.359357533177207,18.9776,35.5287,52.1641,-6.3862,78.4067,0.9033
669,22.39282962529274,19.8554,35.5287,52.3164,-5.6283,69.7450,1.5608
670,22.426301717408275,20.8170,35.5287,52.2644,-5.9026,71.4199,1.3963
671,22.45977380952381,21.6436,35.5287,52.1909,-6.1775,71.4273,1.2302
672,22.493245901639344,22.4148,35.5287,52.0849,-3.8736,61.7745,2.5571
673,22.52671799375488,23.3793,35.5287,51.8875,-5.0885,71.3982,1.6948
674,22.560190085870413,24.2059,35.5287,51.5941,-5.0510,71.3972,1.6978
675,22.593662177985948,25.0499,35.5287,51.5097,-6.1937,77.5024,1.0238
676,22.627134270101482,32.9570,35.5287,48.8168,15.1029,1.2921,1.3347
677,22.660606362217017,33.6901,35.5287,49.8532,15.0900,1.2927,1.3131
678,22.69407845433255,34.6561,35.5287,49.7439,15.0899,1.2927,1.3387
679,22.727550546448086,35.5215,35.5287,50.0015,16.2399,-7.0913,1.4730
680,22.761022638563624,36.2421,35.5287,50.3993,16.2100,-7.0899,1.4135
681,22.79449473067916,29.2558,35.5287,24.4165,16.2179,-7.0902,1.4061
682,22.827966822794693,28.9310,35.5287,23.9110,16.2362,-7.0911,1.3994
683,22.861438914910227,29.4540,35.5287,23.1285,16.2472,-7.0917,1.4329
684,22.89491100702576,30.2422,35.5287,24.1578,16.8333,-7.1202,3.1507
685,22.928383099141296,31.1074,35.5287,22.9481,16.8616,-7.1215,3.2452
686,22.96185519125683,32.2383,35.5287,23.3636,16.8592,-7.1214,3.1440
687,22.995327283372365,33.2558,35.5287,24.3236,16.8578,-7.1214,3.2323
688,23.0287993754879,34.3646,35.5287,24.5038,16.8441,-7.1207,3.1736
689,23.062271467603434,35.6510,35.5287,24.8374,16.2044,-0.1189,1.5295
690,23.09574355971897,36.7605,35.5287,24.8256,16.1717,-0.1174,1.4902
